ID,Stop_0,Cnt_0,Stop_1,Cnt_1 
95593,UWM Union (Union),39,Capitol and Humboldt Park and Ride (C/H),45 
104729,UWM Golda Meir Library (Lib),5,Kenilworth Square Apartments (KNW),25 
98049,UWM Golda Meir Library (Lib),51,Cambridge Commons (CC-S),46 
71834,UWM Golda Meir Library (Lib),20,Cambridge Commons (CC-S),8 
71571,UWM Golda Meir Library (Lib),6,RiverView Residence Hall (RVW),4 
109508,UWM Golda Meir Library (Lib),66,Cambridge Commons (CC-S),79 
104339,Sandburg Residence Hall (Sand),40,Cambridge Commons (CC-S),76 
98005,UWM Golda Meir Library (Lib),34,RiverView Residence Hall (RVW),78 
82756,UWM Golda Meir Library (Lib),22,Kenilworth Square Apartments (KNW),21 
102872,Sandburg Residence Hall (Sand),12,Kenilworth Square Apartments (KNW),84 
100706,UWM Union (Union),32,Capitol and Humboldt Park and Ride (C/H),42 
76718,UWM Golda Meir Library (Lib),7,Kenilworth Square Apartments (KNW),48 
89331,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),9 
107446,UWM Union (Union),29,Capitol and Humboldt Park and Ride (C/H),50 
109371,Cunningham Hall (Cunn),24,RiverView Residence Hall (RVW),73 
103750,UWM Golda Meir Library (Lib),33,Cambridge Commons (CC-S),61 
101586,UWM Union (Union),33,Capitol and Humboldt Park and Ride (C/H),44 
97804,Cunningham Hall (Cunn),8,RiverView Residence Hall (RVW),4 
107587,Sandburg Residence Hall (Sand),1,Kenilworth Square Apartments (KNW),6 
90244,UWM Golda Meir Library (Lib),36,Kenilworth Square Apartments (KNW),40 
95851,Sandburg Residence Hall (Sand),21,Capitol and Humboldt Park and Ride (C/H),40 
103928,UWM Union (Union),35,Capitol and Humboldt Park and Ride (C/H),31 
90567,Sandburg Residence Hall (Sand),14,Capitol and Humboldt Park and Ride (C/H),15 
75254,UWM Union (Union),46,Capitol and Humboldt Park and Ride (C/H),42 
109687,UWM Golda Meir Library (Lib),5,Cambridge Commons (CC-S),3 
98945,UWM Golda Meir Library (Lib),13,Cambridge Commons (CC-S),14 
97481,UWM Golda Meir Library (Lib),58,Cambridge Commons (CC-S),61 
73978,Sandburg Residence Hall (Sand),23,Capitol and Humboldt Park and Ride (C/H),16 
98698,UWM Golda Meir Library (Lib),6,Cambridge Commons (CC-S),5 
80497,UWM Union (Union),50,Capitol and Humboldt Park and Ride (C/H),46 
91991,UWM Union (Union),2,Capitol and Humboldt Park and Ride (C/H),4 
70313,UWM Union (Union),17,Capitol and Humboldt Park and Ride (C/H),18 
74566,Sandburg Residence Hall (Sand),19,Capitol and Humboldt Park and Ride (C/H),25 
106613,UWM Golda Meir Library (Lib),60,Cambridge Commons (CC-S),54 
93601,UWM Union (Union),23,Capitol and Humboldt Park and Ride (C/H),29 
107704,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),16 
101113,UWM Golda Meir Library (Lib),82,Cambridge Commons (CC-S),107 
103285,UWM Golda Meir Library (Lib),29,Cambridge Commons (CC-S),56 
103512,UWM Golda Meir Library (Lib),60,RiverView Residence Hall (RVW),78 
89415,UWM Union (Union),44,Capitol and Humboldt Park and Ride (C/H),38 
107303,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),12 
108972,UWM Golda Meir Library (Lib),37,RiverView Residence Hall (RVW),46 
98116,UWM Golda Meir Library (Lib),42,RiverView Residence Hall (RVW),63 
109499,UWM Golda Meir Library (Lib),29,Kenilworth Square Apartments (KNW),42 
95661,UWM Golda Meir Library (Lib),24,Kenilworth Square Apartments (KNW),40 
78064,UWM Union (Union),13,Capitol and Humboldt Park and Ride (C/H),22 
86234,UWM Union (Union),54,Capitol and Humboldt Park and Ride (C/H),49 
107872,UWM Golda Meir Library (Lib),23,RiverView Residence Hall (RVW),23 
106513,UWM Golda Meir Library (Lib),46,Cambridge Commons (CC-S),53 
90806,UWM Golda Meir Library (Lib),13,Kenilworth Square Apartments (KNW),71 
90803,UWM Golda Meir Library (Lib),14,Kenilworth Square Apartments (KNW),69 
101363,UWM Union (Union),28,Capitol and Humboldt Park and Ride (C/H),22 
72091,UWM Golda Meir Library (Lib),22,Kenilworth Square Apartments (KNW),22 
104584,Sandburg Residence Hall (Sand),3,Kenilworth Square Apartments (KNW),4 
99165,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),2 
101651,UWM Golda Meir Library (Lib),31,RiverView Residence Hall (RVW),62 
101443,UWM Golda Meir Library (Lib),2,RiverView Residence Hall (RVW),2 
101156,UWM Golda Meir Library (Lib),40,RiverView Residence Hall (RVW),75 
102797,Cunningham Hall (Cunn),31,RiverView Residence Hall (RVW),54 
94910,UWM Golda Meir Library (Lib),57,Kenilworth Square Apartments (KNW),59 
104176,UWM Golda Meir Library (Lib),9,Kenilworth Square Apartments (KNW),7 
103064,UWM Golda Meir Library (Lib),47,Cambridge Commons (CC-S),80 
104734,UWM Golda Meir Library (Lib),30,Kenilworth Square Apartments (KNW),53 
86802,UWM Union (Union),27,Capitol and Humboldt Park and Ride (C/H),37 
81702,UWM Union (Union),50,Capitol and Humboldt Park and Ride (C/H),43 
103760,UWM Golda Meir Library (Lib),27,Cambridge Commons (CC-S),26 
103759,UWM Golda Meir Library (Lib),14,RiverView Residence Hall (RVW),13 
103487,Sandburg Residence Hall (Sand),9,Cambridge Commons (CC-S),36 
104728,Cunningham Hall (Cunn),36,Cambridge Commons (CC-S),63 
100495,UWM Union (Union),46,Capitol and Humboldt Park and Ride (C/H),60 
79148,UWM Union (Union),16,Capitol and Humboldt Park and Ride (C/H),15 
94164,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),25 
71423,UWM Union (Union),20,Capitol and Humboldt Park and Ride (C/H),25 
103769,UWM Golda Meir Library (Lib),60,Cambridge Commons (CC-S),62 
103766,UWM Golda Meir Library (Lib),54,Cambridge Commons (CC-S),58 
87912,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),11 
100772,UWM Golda Meir Library (Lib),33,Cambridge Commons (CC-S),58 
105889,UWM Golda Meir Library (Lib),18,Kenilworth Square Apartments (KNW),28 
103926,UWM Golda Meir Library (Lib),81,Cambridge Commons (CC-S),81 
108042,UWM Union (Union),2,Cambridge Commons - Northbound (CC-N),9 
109561,UWM Golda Meir Library (Lib),42,Cambridge Commons (CC-S),58 
108041,UWM Golda Meir Library (Lib),18,Cambridge Commons (CC-S),20 
107950,UWM Golda Meir Library (Lib),3,Cambridge Commons (CC-S),15 
85660,UWM Golda Meir Library (Lib),5,Kenilworth Square Apartments (KNW),2 
98913,Sandburg Residence Hall (Sand),17,Cambridge Commons (CC-S),12 
102760,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),9 
81981,Sandburg Residence Hall (Sand),6,RiverView Residence Hall (RVW),3 
103887,UWM Union (Union),28,Capitol and Humboldt Park and Ride (C/H),27 
108859,UWM Golda Meir Library (Lib),51,Cambridge Commons (CC-S),51 
100397,UWM Golda Meir Library (Lib),6,Cambridge Commons (CC-S),8 
101237,UWM Union (Union),35,Capitol and Humboldt Park and Ride (C/H),37 
100929,UWM Golda Meir Library (Lib),61,Cambridge Commons (CC-S),70 
95495,Sandburg Residence Hall (Sand),17,Capitol and Humboldt Park and Ride (C/H),18 
99427,Cunningham Hall (Cunn),36,Cambridge Commons (CC-S),40 
107731,UWM Golda Meir Library (Lib),22,Kenilworth Square Apartments (KNW),19 
81647,UWM Union (Union),8,Capitol and Humboldt Park and Ride (C/H),10 
102764,UWM Golda Meir Library (Lib),19,Cambridge Commons (CC-S),58 
66832,UWM Union (Union),34,Capitol and Humboldt Park and Ride (C/H),31 
100997,Cunningham Hall (Cunn),18,Cambridge Commons (CC-S),57 
97847,UWM Golda Meir Library (Lib),32,Cambridge Commons (CC-S),58 
102220,Sandburg Residence Hall (Sand),23,Capitol and Humboldt Park and Ride (C/H),24 
100244,UWM Golda Meir Library (Lib),40,RiverView Residence Hall (RVW),51 
94827,UWM Golda Meir Library (Lib),37,Cambridge Commons (CC-S),34 
75682,UWM Union (Union),9,Capitol and Humboldt Park and Ride (C/H),8 
109093,UWM Union (Union),20,Capitol and Humboldt Park and Ride (C/H),28 
102849,UWM Union (Union),11,Capitol and Humboldt Park and Ride (C/H),17 
102233,UWM Union (Union),46,Capitol and Humboldt Park and Ride (C/H),42 
89774,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),21 
97276,UWM Golda Meir Library (Lib),35,RiverView Residence Hall (RVW),65 
75285,Sandburg Residence Hall (Sand),9,Capitol and Humboldt Park and Ride (C/H),9 
98169,UWM Golda Meir Library (Lib),36,Cambridge Commons (CC-S),55 
103580,UWM Union (Union),25,Capitol and Humboldt Park and Ride (C/H),34 
104302,Sandburg Residence Hall (Sand),2,Cambridge Commons (CC-S),1 
100296,Cunningham Hall (Cunn),39,RiverView Residence Hall (RVW),68 
99298,UWM Union (Union),42,Capitol and Humboldt Park and Ride (C/H),43 
65896,UWM Union (Union),15,Capitol and Humboldt Park and Ride (C/H),14 
101268,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),5 
97494,UWM Golda Meir Library (Lib),44,Kenilworth Square Apartments (KNW),44 
106604,UWM Golda Meir Library (Lib),66,Cambridge Commons (CC-S),62 
101168,UWM Golda Meir Library (Lib),56,Cambridge Commons (CC-S),84 
97631,UWM Golda Meir Library (Lib),43,Cambridge Commons (CC-S),63 
94247,Sandburg Residence Hall (Sand),31,Capitol and Humboldt Park and Ride (C/H),36 
89716,UWM Union (Union),30,Capitol and Humboldt Park and Ride (C/H),41 
106500,Sandburg Residence Hall (Sand),23,Capitol and Humboldt Park and Ride (C/H),46 
74054,UWM Union (Union),31,Capitol and Humboldt Park and Ride (C/H),35 
82288,Cunningham Hall (Cunn),32,Cambridge Commons (CC-S),43 
99162,UWM Golda Meir Library (Lib),33,Cambridge Commons (CC-S),26 
76223,UWM Union (Union),44,Capitol and Humboldt Park and Ride (C/H),49 
106534,UWM Golda Meir Library (Lib),34,Cambridge Commons (CC-S),37 
100229,UWM Golda Meir Library (Lib),52,RiverView Residence Hall (RVW),53 
103917,Sandburg Residence Hall (Sand),30,Cambridge Commons (CC-S),54 
73952,UWM Golda Meir Library (Lib),19,Cambridge Commons (CC-S),35 
90027,UWM Golda Meir Library (Lib),12,Kenilworth Square Apartments (KNW),32 
107719,UWM Union (Union),16,Kenilworth Square Apartments (KNW),5 
109318,UWM Golda Meir Library (Lib),33,Kenilworth Square Apartments (KNW),39 
104243,UWM Union (Union),2,Capitol and Humboldt Park and Ride (C/H),3 
105197,UWM Union (Union),6,Capitol and Humboldt Park and Ride (C/H),4 
98932,UWM Golda Meir Library (Lib),14,Kenilworth Square Apartments (KNW),2 
92305,UWM Golda Meir Library (Lib),60,RiverView Residence Hall (RVW),114 
66544,UWM Golda Meir Library (Lib),16,Kenilworth Square Apartments (KNW),20 
95407,UWM Golda Meir Library (Lib),46,Kenilworth Square Apartments (KNW),61 
76337,Non-Peak Hours UWM KIRC (KIRC-S),2,Kenilworth Square Apartments (KNW),48 
96592,Sandburg Residence Hall (Sand),2,RiverView Residence Hall (RVW),2 
97201,UWM Golda Meir Library (Lib),30,Kenilworth Square Apartments (KNW),61 
108152,Sandburg Residence Hall (Sand),11,Capitol and Humboldt Park and Ride (C/H),12 
98656,UWM Golda Meir Library (Lib),36,RiverView Residence Hall (RVW),56 
86918,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),16 
101179,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),9 
102509,Cunningham Hall (Cunn),10,RiverView Residence Hall (RVW),9 
109808,UWM Golda Meir Library (Lib),12,Kenilworth Square Apartments (KNW),14 
102360,UWM Golda Meir Library (Lib),35,Cambridge Commons (CC-S),33 
106286,Sandburg Residence Hall (Sand),11,Cambridge Commons (CC-S),18 
91500,Sandburg Residence Hall (Sand),4,Capitol and Humboldt Park and Ride (C/H),7 
98171,UWM Golda Meir Library (Lib),23,RiverView Residence Hall (RVW),22 
103818,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),20 
80342,Sandburg Residence Hall (Sand),5,Capitol and Humboldt Park and Ride (C/H),8 
87638,UWM Golda Meir Library (Lib),29,Cambridge Commons (CC-S),48 
98899,UWM Golda Meir Library (Lib),8,Cambridge Commons (CC-S),14 
102500,Non-Peak Hours UWM KIRC (KIRC-S),5,Kenilworth Square Apartments (KNW),28 
80604,UWM Union (Union),23,Capitol and Humboldt Park and Ride (C/H),26 
87076,Sandburg Residence Hall (Sand),35,Capitol and Humboldt Park and Ride (C/H),42 
102602,UWM Golda Meir Library (Lib),43,RiverView Residence Hall (RVW),51 
102674,UWM Golda Meir Library (Lib),23,RiverView Residence Hall (RVW),51 
103840,UWM Union (Union),56,Capitol and Humboldt Park and Ride (C/H),52 
103026,UWM Golda Meir Library (Lib),34,Cambridge Commons (CC-S),32 
99561,UWM Golda Meir Library (Lib),43,RiverView Residence Hall (RVW),69 
105868,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),5 
102368,Non-Peak Hours UWM KIRC (KIRC-S),2,Kenilworth Square Apartments (KNW),41 
102369,Non-Peak Hours UWM KIRC (KIRC-S),2,Kenilworth Square Apartments (KNW),45 
100179,UWM Golda Meir Library (Lib),54,Cambridge Commons (CC-S),81 
103836,UWM Union (Union),41,Capitol and Humboldt Park and Ride (C/H),38 
69153,UWM Union (Union),27,Capitol and Humboldt Park and Ride (C/H),29 
103196,UWM Union (Union),42,Capitol and Humboldt Park and Ride (C/H),48 
77819,Sandburg Residence Hall (Sand),16,Capitol and Humboldt Park and Ride (C/H),21 
101791,UWM Golda Meir Library (Lib),14,RiverView Residence Hall (RVW),14 
95671,UWM Golda Meir Library (Lib),14,Kenilworth Square Apartments (KNW),22 
103037,UWM Golda Meir Library (Lib),2,Kenilworth Square Apartments (KNW),7 
74973,Cunningham Hall (Cunn),32,RiverView Residence Hall (RVW),44 
102524,UWM Golda Meir Library (Lib),30,Cambridge Commons (CC-S),39 
101603,Sandburg Residence Hall (Sand),16,Capitol and Humboldt Park and Ride (C/H),16 
105409,Sandburg Residence Hall (Sand),5,Kenilworth Square Apartments (KNW),59 
102520,UWM Golda Meir Library (Lib),19,Kenilworth Square Apartments (KNW),65 
102517,Non-Peak Hours UWM KIRC (KIRC-S),10,Kenilworth Square Apartments (KNW),53 
78554,Sandburg Residence Hall (Sand),22,Capitol and Humboldt Park and Ride (C/H),16 
69604,UWM Union (Union),21,Capitol and Humboldt Park and Ride (C/H),31 
87669,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),14 
90690,UWM Union (Union),18,Capitol and Humboldt Park and Ride (C/H),15 
105795,UWM Golda Meir Library (Lib),33,Cambridge Commons (CC-S),39 
92490,Sandburg Residence Hall (Sand),17,Kenilworth Square Apartments (KNW),119 
106465,UWM Golda Meir Library (Lib),52,Cambridge Commons (CC-S),77 
100151,UWM Golda Meir Library (Lib),11,RiverView Residence Hall (RVW),11 
107317,UWM Golda Meir Library (Lib),34,Cambridge Commons (CC-S),63 
109194,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),32 
94995,UWM Union (Union),24,Capitol and Humboldt Park and Ride (C/H),25 
98944,UWM Golda Meir Library (Lib),38,RiverView Residence Hall (RVW),62 
105794,Cunningham Hall (Cunn),36,RiverView Residence Hall (RVW),60 
87887,Cunningham Hall (Cunn),9,Cambridge Commons (CC-S),6 
94809,UWM Union (Union),21,Capitol and Humboldt Park and Ride (C/H),21 
102631,Cunningham Hall (Cunn),29,Cambridge Commons (CC-S),57 
103430,Sandburg Residence Hall (Sand),19,Kenilworth Square Apartments (KNW),21 
99623,UWM Golda Meir Library (Lib),41,Cambridge Commons (CC-S),36 
107253,UWM Golda Meir Library (Lib),19,Kenilworth Square Apartments (KNW),20 
104254,UWM Golda Meir Library (Lib),39,RiverView Residence Hall (RVW),72 
88996,UWM Golda Meir Library (Lib),16,Cambridge Commons (CC-S),24 
104813,Sandburg Residence Hall (Sand),17,Capitol and Humboldt Park and Ride (C/H),16 
76681,UWM Golda Meir Library (Lib),5,Kenilworth Square Apartments (KNW),56 
101294,UWM Golda Meir Library (Lib),30,Kenilworth Square Apartments (KNW),43 
101643,Sandburg Residence Hall (Sand),10,Cambridge Commons (CC-S),9 
100390,UWM Golda Meir Library (Lib),29,RiverView Residence Hall (RVW),48 
102397,UWM Union (Union),51,Capitol and Humboldt Park and Ride (C/H),56 
96097,UWM Union (Union),33,Capitol and Humboldt Park and Ride (C/H),49 
75662,UWM Union (Union),42,Capitol and Humboldt Park and Ride (C/H),28 
80994,UWM Union (Union),43,Capitol and Humboldt Park and Ride (C/H),46 
103839,Sandburg Residence Hall (Sand),18,Capitol and Humboldt Park and Ride (C/H),20 
102119,Sandburg Residence Hall (Sand),46,Capitol and Humboldt Park and Ride (C/H),38 
107479,Sandburg Residence Hall (Sand),47,Capitol and Humboldt Park and Ride (C/H),43 
102310,UWM Union (Union),47,Capitol and Humboldt Park and Ride (C/H),64 
94907,UWM Golda Meir Library (Lib),6,Cambridge Commons (CC-S),6 
101152,UWM Golda Meir Library (Lib),61,RiverView Residence Hall (RVW),67 
100165,UWM Golda Meir Library (Lib),80,RiverView Residence Hall (RVW),98 
108239,UWM Golda Meir Library (Lib),3,Cambridge Commons (CC-S),2 
66387,Sandburg Residence Hall (Sand),43,Capitol and Humboldt Park and Ride (C/H),45 
101252,UWM Golda Meir Library (Lib),10,RiverView Residence Hall (RVW),34 
79479,UWM Golda Meir Library (Lib),15,Kenilworth Square Apartments (KNW),50 
103093,Sandburg Residence Hall (Sand),4,Kenilworth Square Apartments (KNW),14 
94559,UWM Golda Meir Library (Lib),25,RiverView Residence Hall (RVW),55 
82497,UWM Golda Meir Library (Lib),14,Cambridge Commons (CC-S),8 
104260,UWM Golda Meir Library (Lib),7,Cambridge Commons (CC-S),9 
102898,UWM Golda Meir Library (Lib),4,Kenilworth Square Apartments (KNW),20 
98209,Sandburg Residence Hall (Sand),8,Cambridge Commons (CC-S),6 
97732,Sandburg Residence Hall (Sand),5,Cambridge Commons (CC-S),8 
82675,UWM Union (Union),19,Capitol and Humboldt Park and Ride (C/H),21 
98462,UWM Union (Union),36,Capitol and Humboldt Park and Ride (C/H),43 
85118,UWM Union (Union),27,Capitol and Humboldt Park and Ride (C/H),18 
86166,UWM Golda Meir Library (Lib),23,Cambridge Commons (CC-S),13 
76527,Cunningham Hall (Cunn),15,Kenilworth Square Apartments (KNW),20 
100289,UWM Golda Meir Library (Lib),16,Cambridge Commons (CC-S),22 
106533,UWM Union (Union),35,Capitol and Humboldt Park and Ride (C/H),38 
87708,UWM Union (Union),31,Capitol and Humboldt Park and Ride (C/H),34 
102163,Sandburg Residence Hall (Sand),21,Capitol and Humboldt Park and Ride (C/H),27 
73268,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),10 
71502,Sandburg Residence Hall (Sand),2,Kenilworth Square Apartments (KNW),10 
103897,UWM Golda Meir Library (Lib),60,Cambridge Commons (CC-S),93 
91493,UWM Union (Union),10,Capitol and Humboldt Park and Ride (C/H),4 
72739,UWM Golda Meir Library (Lib),37,Cambridge Commons (CC-S),45 
99373,UWM Golda Meir Library (Lib),24,Kenilworth Square Apartments (KNW),28 
108831,UWM Union (Union),42,Capitol and Humboldt Park and Ride (C/H),42 
106340,UWM Golda Meir Library (Lib),14,Kenilworth Square Apartments (KNW),22 
98796,UWM Union (Union),20,Capitol and Humboldt Park and Ride (C/H),17 
109311,Sandburg Residence Hall (Sand),74,RiverView Residence Hall (RVW),121 
97459,UWM Golda Meir Library (Lib),2,Cambridge Commons (CC-S),4 
71885,UWM Union (Union),38,Capitol and Humboldt Park and Ride (C/H),13 
103532,Sandburg Residence Hall (Sand),15,Cambridge Commons (CC-S),19 
98140,UWM Golda Meir Library (Lib),25,Cambridge Commons (CC-S),29 
101340,UWM Golda Meir Library (Lib),57,RiverView Residence Hall (RVW),83 
102362,Sandburg Residence Hall (Sand),19,Capitol and Humboldt Park and Ride (C/H),10 
80609,UWM Union (Union),32,Capitol and Humboldt Park and Ride (C/H),33 
74931,UWM Union (Union),51,Capitol and Humboldt Park and Ride (C/H),55 
96991,UWM Union (Union),3,Capitol and Humboldt Park and Ride (C/H),4 
101082,UWM Golda Meir Library (Lib),56,Cambridge Commons (CC-S),114 
98675,UWM Union (Union),30,Capitol and Humboldt Park and Ride (C/H),32 
100753,Sandburg Residence Hall (Sand),27,Capitol and Humboldt Park and Ride (C/H),26 
102815,Sandburg Residence Hall (Sand),17,Cambridge Commons (CC-S),28 
